id,image_id,classified_at,food,user_id,provider_id,created_at,updated_at,uid,cooking_photo_id,taken_at,milestone,misclassified_at,moderated_at,utc_offset
2594834,5e04394661e388a4,2016-11-25T15:01:11,1,5320942,1,2016-11-25T15:01:06,2016-12-02T14:42:53,9B9DF2D8-C63D-468E-B343-D1ECAD9388B1/L0/001,274098,2016-11-25T05:18:13,0,,2016-12-02T14:42:53,0
2594844,b302d12880d4025d,2016-11-25T15:01:12,1,5320942,1,2016-11-25T15:01:07,2016-12-02T14:42:53,DFE956BB-196E-429B-9932-89F232F23504/L0/001,274099,2016-11-25T05:18:04,1,,2016-12-02T14:42:53,0
2609632,af2e8bed78abe47f,2016-11-25T19:39:16,1,3814251,1,2016-11-25T19:39:14,2016-12-02T14:42:54,7E777E45-44E5-4A24-A412-6E398417E0D3/L0/001,274589,2016-11-24T22:29:00,0,,2016-12-02T14:42:54,0
2609633,c8981ebc71b1ffe2,2016-11-25T19:39:16,1,3814251,1,2016-11-25T19:39:14,2016-12-02T14:42:54,89148902-84A8-4F4A-9244-29E7A6CA2FA3/L0/001,274590,2016-11-24T22:28:52,0,,2016-12-02T14:42:54,0
2609634,bd8d3dfbc050d8d4,2016-11-25T19:39:17,1,3814251,1,2016-11-25T19:39:15,2016-12-02T14:42:54,5579E642-FCF3-4517-BECD-A2095EF09EFF/L0/001,274591,2016-11-24T22:02:11,0,,2016-12-02T14:42:54,0
2609640,bb2d6e8cf9405a0e,2016-11-25T19:39:17,1,3814251,1,2016-11-25T19:39:15,2016-12-02T14:42:54,0995550A-E5BE-4DD7-9D14-AA8D5C10B7BD/L0/001,274592,2016-11-24T22:28:59,0,,2016-12-02T14:42:54,0
2611180,106f527d87f1185a,2016-11-25T20:23:48,1,5897129,1,2016-11-25T20:23:38,2016-12-02T14:42:54,705AF5A0-31F0-4C81-909D-21FF3BF4A293/L0/001,274640,2016-11-21T19:23:42,0,,2016-12-02T14:42:54,0
2611182,8055f50b01bb40ce,2016-11-25T20:23:46,1,5897129,1,2016-11-25T20:23:38,2016-12-02T14:42:54,545CF9B9-6F89-49A9-AE17-F57E4B50A5B3/L0/001,274639,2016-11-21T19:22:44,0,,2016-12-02T14:42:54,0
2611193,de820a2e62e25cec,2016-11-25T20:23:46,1,5897129,1,2016-11-25T20:23:40,2016-12-02T14:42:54,E2C52860-7F10-470B-8F93-766B9305576A/L0/001,274638,2016-11-24T16:26:20,0,,2016-12-02T14:42:54,0
2611304,5734aea89f45c01d,2016-11-25T20:25:41,1,5897129,1,2016-11-25T20:25:36,2016-12-02T14:42:54,4DEA5171-4992-4FE9-A78A-073082AD534D/L0/001,274643,2016-11-14T00:18:46,0,,2016-12-02T14:42:54,0
2616208,ee9bb7b1242adcad,2016-11-25T23:19:58,1,5886383,1,2016-11-25T23:19:53,2016-12-02T14:42:54,5B28F090-63A4-4131-845E-4A730FD061A0/L0/001,274827,2016-11-25T19:24:58,1,,2016-12-02T14:42:54,0
2618128,48f01a7de5241f06,2016-11-26T00:12:23,1,6090289,1,2016-11-26T00:12:18,2016-12-02T14:42:54,D9C71D2B-81E1-4D72-8333-CC894DED7224/L0/001,274918,2016-11-25T23:10:08,0,,2016-12-02T14:42:54,0
2618130,d33ae7de09268097,2016-11-26T00:12:24,1,6090289,1,2016-11-26T00:12:18,2016-12-02T14:43:04,3C248664-4BF0-4751-B89C-E72E3783E923/L0/001,274919,2016-11-25T23:10:08,0,,2016-12-02T14:43:04,0
2618132,3b18405ffd860781,2016-11-26T00:12:22,1,6090289,1,2016-11-26T00:12:18,2016-12-02T14:42:54,9A9BB8BC-0EF1-43F2-8D4C-7FB94C3461E6/L0/001,274917,2016-11-25T23:10:08,0,,2016-12-02T14:42:54,0
2625189,831430ef666e6c52,2016-11-26T02:42:46,1,5886383,1,2016-11-26T02:42:41,2016-12-02T14:43:05,CE6A9EF3-B76A-4DED-94D4-E44E92812621/L0/001,275401,2016-11-26T02:31:03,0,,2016-12-02T14:43:05,0
2625191,1e810536dfd204a4,2016-11-26T02:42:46,1,5886383,1,2016-11-26T02:42:41,2016-12-02T14:43:05,4C737B2E-2C8D-4334-807A-0FD31E0EFE8A/L0/001,275402,2016-11-26T02:25:36,1,,2016-12-02T14:43:05,0
2625192,b3149b7195469f3c,2016-11-26T02:42:47,1,5886383,1,2016-11-26T02:42:41,2016-12-02T14:43:05,86D63CB1-ABD0-464E-86FC-7401F8F80495/L0/001,275403,2016-11-26T02:30:58,0,,2016-12-02T14:43:05,0
2626503,56b623522df45497,2016-11-26T04:10:01,1,3771041,1,2016-11-26T04:09:53,2016-12-02T14:43:05,489BA351-E4C5-4BF5-BEBD-871F3ACD71AF/L0/001,275536,2016-11-24T20:49:00,0,,2016-12-02T14:43:05,0
2626509,c4161294fd0d9695,2016-11-26T04:10:04,1,3771041,1,2016-11-26T04:09:54,2016-12-02T14:43:05,C201F198-C4B0-4C4E-83DE-E5FAF3EB1DB0/L0/001,275539,2016-11-24T20:49:41,0,,2016-12-02T14:43:05,0
2626510,cd6041416d74b1c9,2016-11-26T04:10:00,1,3771041,1,2016-11-26T04:09:54,2016-12-02T14:43:05,40E16875-AA2D-4687-92FD-657450B484D4/L0/001,275535,2016-11-24T20:49:27,0,,2016-12-02T14:43:05,0
2626520,2aba03a73a37c795,2016-11-26T04:10:03,1,3771041,1,2016-11-26T04:09:54,2016-12-02T14:43:05,56A7FD5E-6A28-4A3E-8CD0-12C9B1DA39C3/L0/001,275537,2016-11-24T20:49:04,0,,2016-12-02T14:43:05,0
2626531,8ac8ce400fed6e20,2016-11-26T04:10:03,1,3771041,1,2016-11-26T04:09:55,2016-12-02T14:43:05,A64896FB-2E94-45A6-ADD0-C571B2F1F48E/L0/001,275538,2016-11-24T20:49:41,0,,2016-12-02T14:43:05,0
2628257,c1956cddf8303367,2016-11-26T05:29:02,1,6087368,1,2016-11-26T05:28:54,2016-12-02T14:43:05,856740A6-7998-46ED-AAAA-317079ED4125/L0/001,275675,2016-11-26T03:26:15,0,,2016-12-02T14:43:05,0
2628268,777c3a957da50e2a,2016-11-26T05:29:00,1,6087368,1,2016-11-26T05:28:58,2016-12-02T14:43:05,7B979107-AEC1-47AC-A941-FCCF209D2795/L0/001,275674,2016-11-25T19:43:41,0,,2016-12-02T14:43:05,0
2629341,fc85cc26bc8bdc13,2016-11-26T06:15:41,1,6091606,1,2016-11-26T06:15:33,2016-12-02T14:43:05,6D7A3DA1-01B6-4874-BD96-FAEF45B4C989/L0/001,275721,2016-11-24T16:12:12,0,,2016-12-02T14:43:05,0
2638259,6889c2ceb0b6e4e0,2016-11-26T09:25:38,1,5963647,1,2016-11-26T09:23:27,2016-12-02T14:43:05,38E49B38-A3BD-4373-A057-24A675781574/L0/001,276087,2016-11-26T09:14:34,0,,2016-12-02T14:43:05,0
2638263,fae13d58e60d39ca,2016-11-26T09:25:38,1,5963647,1,2016-11-26T09:23:27,2016-12-02T14:43:05,CE1DD41F-F2A3-4F8F-9713-98A578042606/L0/001,276088,2016-11-26T09:14:34,0,,2016-12-02T14:43:05,0
2647099,60f640aea7ddc4cb,2016-11-26T13:24:28,1,5387943,1,2016-11-26T13:24:25,2016-12-02T14:43:05,AF980499-E4E0-439A-BE9B-DA634FD6AF7F/L0/001,276352,2016-11-26T13:23:32,1,,2016-12-02T14:43:05,0
2653708,02d40c46277ebd04,2016-11-26T14:21:50,1,3771041,1,2016-11-26T14:21:45,2016-12-02T14:43:05,AA52D316-036A-4C4B-BAEC-4247D90307D3/L0/001,276455,2016-11-26T14:09:37,1,,2016-12-02T14:43:05,0
2653892,d2374fffcfde9f1c,2016-11-26T14:26:24,1,3771041,1,2016-11-26T14:26:23,2016-12-02T14:43:14,B7F742D4-E48C-4F67-8EA0-DFFD4A15EA9E/L0/001,276464,2016-11-24T20:49:04,0,,2016-12-02T14:43:14,0
2653898,178ecdbf0d7dc7d9,2016-11-26T14:26:26,1,3771041,1,2016-11-26T14:26:24,2016-12-02T14:43:14,00039F78-3349-4AF5-9627-A93F72747C2D/L0/001,276466,2016-11-24T20:49:00,0,,2016-12-02T14:43:14,0
2653900,e56f4a8f774db710,2016-11-26T14:26:27,1,3771041,1,2016-11-26T14:26:24,2016-12-02T14:43:14,3FC6BA47-322D-4CA9-9472-D44094A6039B/L0/001,276467,2016-11-24T20:49:27,0,,2016-12-02T14:43:14,0
2653904,1283340f048465f5,2016-11-26T14:26:27,1,3771041,1,2016-11-26T14:26:24,2016-12-02T14:43:14,537BC0C9-A75C-4C3A-AC04-EA19F69DDD9F/L0/001,276468,2016-11-24T20:49:41,0,,2016-12-02T14:43:14,0
2653910,5db4aab944274b8e,2016-11-26T14:26:26,1,3771041,1,2016-11-26T14:26:24,2016-12-02T14:43:14,06E50E14-99FB-4278-A070-C96B295E1DC4/L0/001,276465,2016-11-24T20:49:41,0,,2016-12-02T14:43:14,0
2656610,da0a0bbd7dfbe6fa,2016-11-26T14:43:27,1,3771041,1,2016-11-26T14:43:10,2016-12-02T14:43:14,43272AA9-2F0D-4967-B7FC-8FF84CDDDC11/L0/001,276522,2016-11-26T14:28:32,0,,2016-12-02T14:43:14,0
2661764,9fd77e68f6f21e78,2016-11-26T15:02:21,1,5980827,1,2016-11-26T15:02:13,2016-12-02T14:43:14,5A29B7B6-3152-4F04-B297-83AC96768556/L0/001,276813,2016-11-26T02:08:34,0,,2016-12-02T14:43:14,0
2661765,607d975ecf8accea,2016-11-26T15:02:20,1,5980827,1,2016-11-26T15:02:13,2016-12-02T14:43:14,65ADE0E4-C1D8-4960-9630-A92C51CFB3BF/L0/001,276812,2016-11-26T02:07:49,1,,2016-12-02T14:43:14,0
2661766,481f8d1e9dc431b8,2016-11-26T15:02:21,1,5980827,1,2016-11-26T15:02:13,2016-12-02T14:43:14,BFA8A907-D213-496C-8F44-09A2A8174CB0/L0/001,276814,2016-11-26T02:08:23,0,,2016-12-02T14:43:14,0
2671668,859d51ef19eb65d9,2016-11-26T18:49:25,1,3600897,1,2016-11-26T18:49:15,2016-12-02T14:43:14,C54C3C5F-E65B-4125-A2AF-973C7D2CFF37/L0/001,277100,2016-11-25T23:41:55,0,,2016-12-02T14:43:14,0
2671677,35d45e5da3732c59,2016-11-26T18:49:24,1,3600897,1,2016-11-26T18:49:16,2016-12-02T14:43:14,8868B033-B562-4130-911D-93138919B8C4/L0/001,277099,2016-11-26T18:36:44,0,,2016-12-02T14:43:14,0
2671684,c7f1b2d1860720f2,2016-11-26T18:49:22,1,3600897,1,2016-11-26T18:49:16,2016-12-02T14:43:14,DCA71B24-9EC8-4908-9CAB-1E0212396D72/L0/001,277096,2016-11-26T18:41:24,0,,2016-12-02T14:43:14,0
2671689,25e38307b33df234,2016-11-26T18:49:22,1,3600897,1,2016-11-26T18:49:18,2016-12-02T14:43:14,E88E9277-5112-4AEA-A649-C1EDA0922C61/L0/001,277097,2016-11-25T01:48:28,0,,2016-12-02T14:43:14,0
2671699,284782a5a4d14a31,2016-11-26T18:49:22,1,3600897,1,2016-11-26T18:49:19,2016-12-02T14:43:14,B98053C5-1CA1-4E94-8579-126F156E0482/L0/001,277098,2016-11-25T01:48:34,0,,2016-12-02T14:43:14,0
2671708,ddd1ad9c37e50514,2016-11-26T18:53:37,1,3600897,1,2016-11-26T18:53:14,2016-12-02T14:43:14,5E969E3A-056A-4C62-B3C5-329D09EFE8D9/L0/001,277103,2016-11-26T18:50:29,1,,2016-12-02T14:43:14,0
2672057,1ff464a8631615d6,2016-11-26T19:13:51,1,5928931,1,2016-11-26T19:13:46,2016-12-02T14:43:14,1409245D-F1A4-4527-B067-2552395C8625/L0/001,277126,2016-11-23T02:26:29,0,,2016-12-02T14:43:14,0
2674922,ac2a08cecb04e747,2016-11-26T21:12:05,1,3600897,1,2016-11-26T21:12:02,2016-12-02T14:43:14,A29FBEC9-1D3B-4563-BD73-08E573F82F13/L0/001,277254,2016-11-26T19:21:44,1,,2016-12-02T14:43:14,0
2686792,1d6cd91a52635e38,2016-11-27T00:27:56,1,4033532,1,2016-11-27T00:27:50,2016-12-02T14:43:39,/storage/emulated/0/DCIM/Camera/20161126_185914.jpg,277738,2016-11-26T23:59:14,1,,2016-12-02T14:43:39,0
2692004,91f76e1680c24dd9,2016-11-27T02:39:02,1,5749334,1,2016-11-27T02:38:47,2016-12-02T14:43:39,/storage/emulated/0/DCIM/Camera/P_20161126_122724.jpg,277958,2016-11-26T04:27:00,0,,2016-12-02T14:43:39,28800
2692005,b1ee24f9211b0b25,2016-11-27T02:39:05,1,5749334,1,2016-11-27T02:38:47,2016-12-02T14:43:39,/storage/emulated/0/DCIM/Camera/P_20161123_115707.jpg,277960,2016-11-23T03:57:00,0,,2016-12-02T14:43:39,28800
2692006,55344b378b926fe3,2016-11-27T02:39:03,1,5749334,1,2016-11-27T02:38:47,2016-12-02T14:43:39,/storage/emulated/0/DCIM/Camera/P_20161122_102016_BF.jpg,277959,2016-11-22T02:20:00,0,,2016-12-02T14:43:39,28800
2692077,75f51db82d607381,2016-11-27T02:43:47,1,5886383,1,2016-11-27T02:43:42,2016-12-02T14:43:39,FD7509EC-01B4-4544-A5BB-0B927E676FE9/L0/001,277967,2016-11-26T22:15:05,0,,2016-12-02T14:43:39,0
2692080,91009b4b5bd43547,2016-11-27T02:43:45,1,5886383,1,2016-11-27T02:43:42,2016-12-02T14:43:39,0F2301A4-AC58-49BC-B974-76477897576F/L0/001,277964,2016-11-27T01:01:34,0,,2016-12-02T14:43:39,0
2692083,bd7a4c7aebc94491,2016-11-27T02:43:47,1,5886383,1,2016-11-27T02:43:42,2016-12-02T14:43:39,FB9F6A7C-B835-43DA-9FAC-4973C9833CD6/L0/001,277968,2016-11-26T21:13:46,0,,2016-12-02T14:43:39,0
2692089,d3aba46cc83c3cfd,2016-11-27T02:43:46,1,5886383,1,2016-11-27T02:43:42,2016-12-02T14:43:39,B566BA98-66FA-428E-A426-E7CA10FA47CC/L0/001,277965,2016-11-26T23:23:53,0,,2016-12-02T14:43:39,0
2692091,9a26d2e188226e0d,2016-11-27T02:43:45,1,5886383,1,2016-11-27T02:43:43,2016-12-02T14:43:39,B01ED273-C30F-43AA-AC0D-ADA789994B8B/L0/001,277962,2016-11-27T00:41:26,0,,2016-12-02T14:43:39,0
2692092,043d052ae6261272,2016-11-27T02:43:45,1,5886383,1,2016-11-27T02:43:43,2016-12-02T14:43:39,F2286E21-6A4C-46E4-897D-E350C45887DA/L0/001,277963,2016-11-27T00:47:50,0,,2016-12-02T14:43:39,0
2692094,4098f414c3e85b6d,2016-11-27T02:43:47,1,5886383,1,2016-11-27T02:43:43,2016-12-02T14:43:39,F7B6060C-6B84-43CB-893D-D2BF32C4FCAD/L0/001,277966,2016-11-26T22:15:10,0,,2016-12-02T14:43:39,0
2692095,facc532c5d952ffc,2016-11-27T02:43:48,1,5886383,1,2016-11-27T02:43:43,2016-12-02T14:44:09,353F453C-769D-45EE-9962-87A2E36620E1/L0/001,277969,2016-11-27T01:00:46,0,,2016-12-02T14:44:09,0
2693338,0bab1744a71a3e9c,2016-11-27T03:04:22,1,5419970,1,2016-11-27T03:04:13,2016-12-02T14:44:09,34DE9238-FF0A-4A3C-B2A8-C14B323B0566/L0/001,277991,2016-11-27T02:06:32,0,,2016-12-02T14:44:09,0
2693340,5ad075b38568a806,2016-11-27T03:04:23,1,5419970,1,2016-11-27T03:04:14,2016-12-02T14:44:09,D13BC55A-BE3B-4466-9C7F-2A9A0083B2CC/L0/001,277992,2016-11-27T02:06:30,0,,2016-12-02T14:44:09,0
2697379,79af19b4f1ee9789,2016-11-27T04:38:58,1,4717640,1,2016-11-27T04:38:57,2016-12-02T14:44:09,/storage/MicroSD/DCIM/Camera/P_20161127_113822.jpg,278085,2016-11-27T04:38:00,1,,2016-12-02T14:44:09,25200
2697404,fcbf7892ee523973,2016-11-27T04:39:12,1,4717640,1,2016-11-27T04:39:03,2016-12-02T14:44:09,/storage/MicroSD/DCIM/Camera/P_20161127_113833.jpg,278086,2016-11-27T04:38:00,1,,2016-12-02T14:44:09,25200
2697430,df47814cbab89d85,2016-11-27T04:39:13,1,4717640,1,2016-11-27T04:39:08,2016-12-02T14:44:09,/storage/MicroSD/DCIM/Camera/P_20161127_113841.jpg,278087,2016-11-27T04:38:00,1,,2016-12-02T14:44:09,25200
2704677,3fed390fce15b942,2016-11-27T10:48:36,1,6077305,1,2016-11-27T10:48:29,2016-12-02T14:44:09,57F4A6D0-FF89-493F-8B60-FC226719CF04/L0/001,278436,2016-11-27T10:48:01,0,,2016-12-02T14:44:09,0
2714234,323e2f48916ba4b7,2016-11-27T14:25:53,1,6098843,1,2016-11-27T14:25:52,2016-12-02T14:44:10,7184CF7C-130E-4568-9057-28119AFC7F3F/L0/001,278710,2016-11-09T00:14:49,0,,2016-12-02T14:44:10,0
2714246,d9a2158051424dcb,2016-11-27T14:25:55,1,6098843,1,2016-11-27T14:25:53,2016-12-02T14:44:10,F3B77A3D-8498-47FC-8D51-3C4B2BA93C2F/L0/001,278711,2016-11-09T00:48:58,0,,2016-12-02T14:44:10,0
2725781,3d3b7625a89198f0,2016-11-27T18:30:20,1,2867298,1,2016-11-27T18:30:16,2016-12-02T14:44:10,/storage/emulated/0/DCIM/Camera/IMG_20161110_204322.jpg,279137,2016-11-10T17:43:00,0,,2016-12-02T14:44:10,10800
2727229,902249ee51b3bab2,2016-11-27T19:18:04,1,5933076,1,2016-11-27T19:17:56,2016-12-02T14:44:10,A3779AB4-FCB9-4609-BB45-7FB53F9392F7/L0/001,279158,2016-11-27T16:38:06,0,,2016-12-02T14:44:10,0
2727247,ba777a5f48e13ddf,2016-11-27T19:18:04,1,5933076,1,2016-11-27T19:17:59,2016-12-02T14:44:10,1DB89452-8818-4C42-8CDD-328C1CC74A39/L0/001,279159,2016-11-27T16:37:48,0,,2016-12-02T14:44:10,0
2729707,9506739b932a6ae1,2016-11-27T20:00:11,1,3241538,1,2016-11-27T20:00:07,2016-12-02T14:44:33,/storage/emulated/0/DCIM/Camera/20161122_182051.jpg,279217,2016-11-23T00:20:00,0,,2016-12-02T14:44:33,-21600
2729708,b9ca7c4f8fb9152f,2016-11-27T20:00:11,1,3241538,1,2016-11-27T20:00:07,2016-12-02T14:44:10,/storage/emulated/0/DCIM/Camera/20161122_162421.jpg,279216,2016-11-22T22:24:00,0,,2016-12-02T14:44:10,-21600
2729843,87c7afe64f3a7c8c,2016-11-27T20:05:09,1,6100360,1,2016-11-27T20:04:59,2016-12-02T14:44:33,15B75313-EEBD-4DC0-8917-454333357520/L0/001,279218,2016-11-26T22:14:28,0,,2016-12-02T14:44:33,0
2729847,936e0b1097cfa8a6,2016-11-27T20:05:10,1,6100360,1,2016-11-27T20:05:00,2016-12-02T14:44:33,14673E00-866D-4551-BFA7-40C658EFFA4B/L0/001,279219,2016-11-26T22:13:01,0,,2016-12-02T14:44:33,0
2729864,27d157af5eae538e,2016-11-27T20:05:11,1,6100360,1,2016-11-27T20:05:01,2016-12-02T14:44:33,6BEBE5A8-3F5B-452E-B050-4C61AF8EACD0/L0/001,279220,2016-11-26T22:11:58,0,,2016-12-02T14:44:33,0
2733501,4fecc42a9171725d,2016-11-27T20:39:49,1,6095538,1,2016-11-27T20:39:47,2016-12-02T14:44:33,CB26BE91-7FA4-4587-AA4F-D61B62281224/L0/001,279323,2016-11-27T02:38:38,0,,2016-12-02T14:44:33,0
2733503,5c20b389d5d60826,2016-11-27T20:40:19,1,6095538,1,2016-11-27T20:40:15,2016-12-02T14:44:33,1E85487C-8A59-462E-BBA3-9EAA04DD1097/L0/001,279324,2016-11-25T10:24:47,0,,2016-12-02T14:44:33,0
2733506,2277b048fbfcd958,2016-11-27T20:40:22,1,6095538,1,2016-11-27T20:40:15,2016-12-02T14:44:33,B1D5B71C-8ACC-4754-9BA3-D05B3F73EA5B/L0/001,279328,2016-11-25T23:31:46,0,,2016-12-02T14:44:33,0
2733507,d007eea985087b23,2016-11-27T20:40:20,1,6095538,1,2016-11-27T20:40:15,2016-12-02T14:44:33,F98DA84A-FE40-4A30-AE79-16C3C4E6BA02/L0/001,279325,2016-11-25T10:25:45,0,,2016-12-02T14:44:33,0
2733513,2ed699165de0ccff,2016-11-27T20:40:21,1,6095538,1,2016-11-27T20:40:15,2016-12-02T14:44:33,396247E3-8FCC-411A-830A-C7A27C44F67B/L0/001,279327,2016-11-25T10:26:52,0,,2016-12-02T14:44:33,0
2733526,75660f9c77bb8056,2016-11-27T20:40:20,1,6095538,1,2016-11-27T20:40:17,2016-12-02T14:44:33,F2A2BA42-4672-4E03-970C-8EE545949460/L0/001,279326,2016-11-25T10:27:07,0,,2016-12-02T14:44:33,0
2733537,1de77f6ced0d2bd4,2016-11-27T20:40:56,1,6095538,1,2016-11-27T20:40:52,2016-12-02T14:44:33,C690F0BC-9902-46CA-A74B-95CDC891C58B/L0/001,279329,2016-11-24T23:56:59,0,,2016-12-02T14:44:33,0
2733542,0d1e927620412227,2016-11-27T20:40:57,1,6095538,1,2016-11-27T20:40:52,2016-12-02T14:44:33,1ED254A3-E88F-4A69-BDB3-F69CEB4518FE/L0/001,279330,2016-11-24T23:57:10,0,,2016-12-02T14:44:33,0
2733545,5a56b081f64971a9,2016-11-27T20:40:58,1,6095538,1,2016-11-27T20:40:52,2016-12-02T14:44:33,1D74A063-75DB-45CF-BEA5-246E82E20D9D/L0/001,279331,2016-11-25T00:35:16,0,,2016-12-02T14:44:33,0
2733556,99e8a5461b8e7445,2016-11-27T20:41:16,1,6095538,1,2016-11-27T20:41:10,2016-12-02T14:44:33,F02E4639-6BF0-47E6-AF1B-1920E80C4DDF/L0/001,279337,2016-11-23T11:56:40,0,,2016-12-02T14:44:33,0
2733560,5e9ed2fd37a7cd79,2016-11-27T20:41:14,1,6095538,1,2016-11-27T20:41:10,2016-12-02T14:44:33,043E12FC-D1FB-4068-9BEA-BAA88A24AE60/L0/001,279332,2016-11-23T05:20:59,0,,2016-12-02T14:44:33,0
2733561,02bf91004d1e5c5a,2016-11-27T20:41:17,1,6095538,1,2016-11-27T20:41:10,2016-12-02T14:44:33,D838C583-6EE3-40D9-9AFC-594FF30F7D4F/L0/001,279338,2016-11-23T05:20:47,0,,2016-12-02T14:44:33,0
2733565,dbea4e4036d978c3,2016-11-27T20:41:15,1,6095538,1,2016-11-27T20:41:11,2016-12-02T14:44:33,08BED2CC-1DB6-4F87-9B79-78D262C3CAD2/L0/001,279333,2016-11-23T05:03:31,0,,2016-12-02T14:44:33,0
2733566,9ace33c1de8c5d20,2016-11-27T20:41:17,1,6095538,1,2016-11-27T20:41:11,2016-12-02T14:44:58,2C1B197B-4481-4D51-96F4-B57EDF0F7C6A/L0/001,279339,2016-11-23T04:57:55,0,,2016-12-02T14:44:58,0
2733572,79b51df1616dcf17,2016-11-27T20:41:15,1,6095538,1,2016-11-27T20:41:12,2016-12-02T14:44:33,3BB0AF62-00C1-476C-B706-5EB9CC73B558/L0/001,279334,2016-11-23T12:04:01,0,,2016-12-02T14:44:33,0
2733575,1576ac60a15d6844,2016-11-27T20:41:16,1,6095538,1,2016-11-27T20:41:12,2016-12-02T14:44:33,2DA5E441-E6BB-4C8F-A7AA-2DF2572E91DC/L0/001,279335,2016-11-23T07:44:24,0,,2016-12-02T14:44:33,0
2733578,fbfd00eb66f522b0,2016-11-27T20:41:16,1,6095538,1,2016-11-27T20:41:12,2016-12-02T14:44:33,8C1BB9DE-45F8-4D1B-94A4-5D04B59A73C9/L0/001,279336,2016-11-23T04:58:50,0,,2016-12-02T14:44:33,0
2733580,7da04905a853bb91,2016-11-27T20:41:18,1,6095538,1,2016-11-27T20:41:12,2016-12-02T14:44:58,22984609-D4FF-4C59-9DAF-CD233E548EC9/L0/001,279340,2016-11-23T04:54:37,0,,2016-12-02T14:44:58,0
2733585,a2ee7b8335093dd7,2016-11-27T20:41:30,1,6095538,1,2016-11-27T20:41:26,2016-12-02T14:44:58,8A0D2F8B-4D07-41E5-AD45-2C8481C14E62/L0/001,279341,2016-11-22T08:36:39,0,,2016-12-02T14:44:58,0
2733590,392ffdf7fc655824,2016-11-27T20:41:31,1,6095538,1,2016-11-27T20:41:26,2016-12-02T14:44:58,27566A57-E98F-4F99-B8E8-E38335A241EF/L0/001,279342,2016-11-23T03:45:19,0,,2016-12-02T14:44:58,0
2733599,444b2c32367ad6cc,2016-11-27T20:41:33,1,6095538,1,2016-11-27T20:41:27,2016-12-02T14:44:58,44557740-0A6E-4394-BD47-3F4F08C6E3E0/L0/001,279344,2016-11-22T08:37:21,0,,2016-12-02T14:44:58,0
2733605,abfca113d1ab2982,2016-11-27T20:41:32,1,6095538,1,2016-11-27T20:41:28,2016-12-02T14:44:58,A97A4656-958B-4D6C-8330-13B315E46F00/L0/001,279343,2016-11-21T06:54:25,0,,2016-12-02T14:44:58,0
2733606,da6eca3ee01c512e,2016-11-27T20:41:41,1,6095538,1,2016-11-27T20:41:39,2016-12-02T14:44:58,12EDD031-9E97-4F3F-B8C3-5F871C2783F5/L0/001,279345,2016-11-21T05:20:15,0,,2016-12-02T14:44:58,0
2733607,8cc7ed40ce046e4c,2016-11-27T20:41:42,1,6095538,1,2016-11-27T20:41:39,2016-12-02T14:44:58,D2026F72-5248-4D54-BCD3-BFAE44D308C2/L0/001,279346,2016-11-21T05:09:27,0,,2016-12-02T14:44:58,0
2733612,9dead6ba618f1fc7,2016-11-27T20:41:43,1,6095538,1,2016-11-27T20:41:39,2016-12-02T14:44:58,FEC15C41-C916-49A5-8F1E-0BB66D95AB1F/L0/001,279347,2016-11-21T05:08:06,0,,2016-12-02T14:44:58,0
2733613,3bc8edc060f69160,2016-11-27T20:41:43,1,6095538,1,2016-11-27T20:41:40,2016-12-02T14:44:58,8547108E-5462-4BC3-A501-5CD371CF16AE/L0/001,279348,2016-11-21T06:52:38,0,,2016-12-02T14:44:58,0
2733614,15e9e215789ac5c9,2016-11-27T20:41:45,1,6095538,1,2016-11-27T20:41:40,2016-12-02T14:44:58,19F3C475-6ED2-4DFD-82A5-B3E5A180673E/L0/001,279350,2016-11-21T04:57:21,0,,2016-12-02T14:44:58,0
2733622,da6cc9a301165196,2016-11-27T20:41:46,1,6095538,1,2016-11-27T20:41:41,2016-12-02T14:44:58,000B85CA-8A09-47A4-BC36-BD2A89413925/L0/001,279351,2016-11-21T04:51:39,0,,2016-12-02T14:44:58,0
2733629,3dc3e5eeaf1e70b1,2016-11-27T20:41:45,1,6095538,1,2016-11-27T20:41:43,2016-12-02T14:44:58,9B8082F3-AF9E-42D7-B6F2-DAC82E727DAB/L0/001,279349,2016-11-21T04:51:35,0,,2016-12-02T14:44:58,0
2733681,b257bf8307bf4c46,2016-11-27T20:42:10,1,6095538,1,2016-11-27T20:42:07,2016-12-02T14:44:58,D69ABEFA-D062-4ED6-B907-3239BEAADEC0/L0/001,279354,2016-11-18T05:51:43,0,,2016-12-02T14:44:58,0
2733682,36d45e1f9bfd11fb,2016-11-27T20:42:11,1,6095538,1,2016-11-27T20:42:07,2016-12-02T14:44:58,87C45D9C-A287-4512-84DA-EEA4CA304F35/L0/001,279355,2016-11-19T08:23:14,0,,2016-12-02T14:44:58,0
2733684,27073c6c70c2baca,2016-11-27T20:42:11,1,6095538,1,2016-11-27T20:42:07,2016-12-02T14:44:58,716CA156-358E-485D-80CE-EB136EB44ADC/L0/001,279356,2016-11-18T08:14:46,0,,2016-12-02T14:44:58,0
2733686,854f81ba31300a77,2016-11-27T20:42:12,1,6095538,1,2016-11-27T20:42:08,2016-12-02T14:44:58,F59DDE8B-4665-4AA7-B0AD-63CD7DAB479D/L0/001,279359,2016-11-18T06:25:09,0,,2016-12-02T14:44:58,0
